,S1,S1_conf
beta,99.6819322690355,25337.685717377477
d_I,1004.5312216963323,821603.2916113494
c,1317.4887375587523,210118.81604904865
d_T,995.4512716915978,218556.02647258542
r,1166.9844746445667,50074.15810044469
k_T,1301.9269025514286,103903.56138477527
